Datetime_Hour,Trip_Count
2014-04-01 00:00:00,138
2014-04-01 01:00:00,66
2014-04-01 02:00:00,53
2014-04-01 03:00:00,93
2014-04-01 04:00:00,166
2014-04-01 05:00:00,333
2014-04-01 06:00:00,722
2014-04-01 07:00:00,1001
2014-04-01 08:00:00,780
2014-04-01 09:00:00,532
2014-04-01 10:00:00,477
2014-04-01 11:00:00,547
2014-04-01 12:00:00,469
2014-04-01 13:00:00,591
2014-04-01 14:00:00,736
2014-04-01 15:00:00,967
2014-04-01 16:00:00,1152
2014-04-01 17:00:00,1262
2014-04-01 18:00:00,1122
2014-04-01 19:00:00,1018
2014-04-01 20:00:00,597
2014-04-01 21:00:00,878
2014-04-01 22:00:00,529
2014-04-01 23:00:00,317
2014-04-02 00:00:00,161
2014-04-02 01:00:00,82
2014-04-02 02:00:00,59
2014-04-02 03:00:00,80
2014-04-02 04:00:00,196
2014-04-02 05:00:00,344
2014-04-02 06:00:00,785
2014-04-02 07:00:00,1099
2014-04-02 08:00:00,927
2014-04-02 09:00:00,656
2014-04-02 10:00:00,658
2014-04-02 11:00:00,706
2014-04-02 12:00:00,632
2014-04-02 13:00:00,709
2014-04-02 14:00:00,868
2014-04-02 15:00:00,1138
2014-04-02 16:00:00,1313
2014-04-02 17:00:00,1600
2014-04-02 18:00:00,1252
2014-04-02 19:00:00,1086
2014-04-02 20:00:00,1143
2014-04-02 21:00:00,994
2014-04-02 22:00:00,638
2014-04-02 23:00:00,348
2014-04-03 00:00:00,194
2014-04-03 01:00:00,106
2014-04-03 02:00:00,66
2014-04-03 03:00:00,130
2014-04-03 04:00:00,193
2014-04-03 05:00:00,354
2014-04-03 06:00:00,750
2014-04-03 07:00:00,1022
2014-04-03 08:00:00,864
2014-04-03 09:00:00,591
2014-04-03 10:00:00,558
2014-04-03 11:00:00,549
2014-04-03 12:00:00,619
2014-04-03 13:00:00,766
2014-04-03 14:00:00,934
2014-04-03 15:00:00,1247
2014-04-03 16:00:00,1438
2014-04-03 17:00:00,1640
2014-04-03 18:00:00,1628
2014-04-03 19:00:00,1374
2014-04-03 20:00:00,1591
2014-04-03 21:00:00,1714
2014-04-03 22:00:00,1580
2014-04-03 23:00:00,793
2014-04-04 00:00:00,329
2014-04-04 01:00:00,184
2014-04-04 02:00:00,117
2014-04-04 03:00:00,154
2014-04-04 04:00:00,238
2014-04-04 05:00:00,381
2014-04-04 06:00:00,839
2014-04-04 07:00:00,1202
2014-04-04 08:00:00,1065
2014-04-04 09:00:00,769
2014-04-04 10:00:00,759
2014-04-04 11:00:00,819
2014-04-04 12:00:00,827
2014-04-04 13:00:00,994
2014-04-04 14:00:00,1190
2014-04-04 15:00:00,1504
2014-04-04 16:00:00,1865
2014-04-04 17:00:00,2280
2014-04-04 18:00:00,2449
2014-04-04 19:00:00,2133
2014-04-04 20:00:00,1489
2014-04-04 21:00:00,1929
2014-04-04 22:00:00,1859
2014-04-04 23:00:00,1339
2014-04-05 00:00:00,723
2014-04-05 01:00:00,416
2014-04-05 02:00:00,215
2014-04-05 03:00:00,181
2014-04-05 04:00:00,153
2014-04-05 05:00:00,177
2014-04-05 06:00:00,206
2014-04-05 07:00:00,279
2014-04-05 08:00:00,340
2014-04-05 09:00:00,450
2014-04-05 10:00:00,530
2014-04-05 11:00:00,542
2014-04-05 12:00:00,657
2014-04-05 13:00:00,647
2014-04-05 14:00:00,704
2014-04-05 15:00:00,1078
2014-04-05 16:00:00,1313
2014-04-05 17:00:00,1445
2014-04-05 18:00:00,1575
2014-04-05 19:00:00,1440
2014-04-05 20:00:00,1348
2014-04-05 21:00:00,1572
2014-04-05 22:00:00,1830
2014-04-05 23:00:00,1700
2014-04-06 00:00:00,1485
2014-04-06 01:00:00,940
2014-04-06 02:00:00,501
2014-04-06 03:00:00,315
2014-04-06 04:00:00,201
2014-04-06 05:00:00,177
2014-04-06 06:00:00,174
2014-04-06 07:00:00,226
2014-04-06 08:00:00,313
2014-04-06 09:00:00,441
2014-04-06 10:00:00,547
2014-04-06 11:00:00,563
2014-04-06 12:00:00,594
2014-04-06 13:00:00,677
2014-04-06 14:00:00,698
2014-04-06 15:00:00,847
2014-04-06 16:00:00,806
2014-04-06 17:00:00,799
2014-04-06 18:00:00,767
2014-04-06 19:00:00,641
2014-04-06 20:00:00,516
2014-04-06 21:00:00,571
2014-04-06 22:00:00,390
2014-04-06 23:00:00,256
2014-04-07 00:00:00,102
2014-04-07 01:00:00,63
2014-04-07 02:00:00,57
2014-04-07 03:00:00,154
2014-04-07 04:00:00,271
2014-04-07 05:00:00,388
2014-04-07 06:00:00,842
2014-04-07 07:00:00,1057
2014-04-07 08:00:00,836
2014-04-07 09:00:00,585
2014-04-07 10:00:00,509
2014-04-07 11:00:00,485
2014-04-07 12:00:00,463
2014-04-07 13:00:00,578
2014-04-07 14:00:00,861
2014-04-07 15:00:00,1061
2014-04-07 16:00:00,1756
2014-04-07 17:00:00,2191
2014-04-07 18:00:00,2137
2014-04-07 19:00:00,2035
2014-04-07 20:00:00,1176
2014-04-07 21:00:00,1059
2014-04-07 22:00:00,646
2014-04-07 23:00:00,238
2014-04-08 00:00:00,187
2014-04-08 01:00:00,72
2014-04-08 02:00:00,63
2014-04-08 03:00:00,119
2014-04-08 04:00:00,184
2014-04-08 05:00:00,427
2014-04-08 06:00:00,889
2014-04-08 07:00:00,1159
2014-04-08 08:00:00,1069
2014-04-08 09:00:00,611
2014-04-08 10:00:00,507
2014-04-08 11:00:00,548
2014-04-08 12:00:00,518
2014-04-08 13:00:00,584
2014-04-08 14:00:00,716
2014-04-08 15:00:00,996
2014-04-08 16:00:00,1206
2014-04-08 17:00:00,1386
2014-04-08 18:00:00,1062
2014-04-08 19:00:00,929
2014-04-08 20:00:00,1127
2014-04-08 21:00:00,944
2014-04-08 22:00:00,587
2014-04-08 23:00:00,298
2014-04-09 00:00:00,154
2014-04-09 01:00:00,106
2014-04-09 02:00:00,76
2014-04-09 03:00:00,139
2014-04-09 04:00:00,194
2014-04-09 05:00:00,353
2014-04-09 06:00:00,821
2014-04-09 07:00:00,1050
2014-04-09 08:00:00,858
2014-04-09 09:00:00,565
2014-04-09 10:00:00,533
2014-04-09 11:00:00,552
2014-04-09 12:00:00,590
2014-04-09 13:00:00,683
2014-04-09 14:00:00,849
2014-04-09 15:00:00,1120
2014-04-09 16:00:00,1276
2014-04-09 17:00:00,1492
2014-04-09 18:00:00,1218
2014-04-09 19:00:00,1152
2014-04-09 20:00:00,995
2014-04-09 21:00:00,988
2014-04-09 22:00:00,717
2014-04-09 23:00:00,362
2014-04-10 00:00:00,176
2014-04-10 01:00:00,106
2014-04-10 02:00:00,72
2014-04-10 03:00:00,154
2014-04-10 04:00:00,223
2014-04-10 05:00:00,360
2014-04-10 06:00:00,833
2014-04-10 07:00:00,971
2014-04-10 08:00:00,834
2014-04-10 09:00:00,654
2014-04-10 10:00:00,561
2014-04-10 11:00:00,627
2014-04-10 12:00:00,623
2014-04-10 13:00:00,822
2014-04-10 14:00:00,1056
2014-04-10 15:00:00,1333
2014-04-10 16:00:00,1553
2014-04-10 17:00:00,1757
2014-04-10 18:00:00,1535
2014-04-10 19:00:00,1312
2014-04-10 20:00:00,1461
2014-04-10 21:00:00,1477
2014-04-10 22:00:00,969
2014-04-10 23:00:00,572
2014-04-11 00:00:00,250
2014-04-11 01:00:00,161
2014-04-11 02:00:00,109
2014-04-11 03:00:00,197
2014-04-11 04:00:00,228
2014-04-11 05:00:00,337
2014-04-11 06:00:00,800
2014-04-11 07:00:00,1041
2014-04-11 08:00:00,926
2014-04-11 09:00:00,606
2014-04-11 10:00:00,631
2014-04-11 11:00:00,664
2014-04-11 12:00:00,702
2014-04-11 13:00:00,880
2014-04-11 14:00:00,893
2014-04-11 15:00:00,1266
2014-04-11 16:00:00,1432
2014-04-11 17:00:00,1591
2014-04-11 18:00:00,1518
2014-04-11 19:00:00,1357
2014-04-11 20:00:00,1155
2014-04-11 21:00:00,1180
2014-04-11 22:00:00,1382
2014-04-11 23:00:00,1114
2014-04-12 00:00:00,666
2014-04-12 01:00:00,458
2014-04-12 02:00:00,272
2014-04-12 03:00:00,178
2014-04-12 04:00:00,159
2014-04-12 05:00:00,170
2014-04-12 06:00:00,200
2014-04-12 07:00:00,255
2014-04-12 08:00:00,344
2014-04-12 09:00:00,409
2014-04-12 10:00:00,514
2014-04-12 11:00:00,544
2014-04-12 12:00:00,611
2014-04-12 13:00:00,628
2014-04-12 14:00:00,715
2014-04-12 15:00:00,1083
2014-04-12 16:00:00,1292
2014-04-12 17:00:00,1230
2014-04-12 18:00:00,1617
2014-04-12 19:00:00,1271
2014-04-12 20:00:00,1063
2014-04-12 21:00:00,1382
2014-04-12 22:00:00,1648
2014-04-12 23:00:00,1461
2014-04-13 00:00:00,1130
2014-04-13 01:00:00,670
2014-04-13 02:00:00,337
2014-04-13 03:00:00,236
2014-04-13 04:00:00,155
2014-04-13 05:00:00,130
2014-04-13 06:00:00,179
2014-04-13 07:00:00,217
2014-04-13 08:00:00,294
2014-04-13 09:00:00,439
2014-04-13 10:00:00,489
2014-04-13 11:00:00,581
2014-04-13 12:00:00,580
2014-04-13 13:00:00,652
2014-04-13 14:00:00,740
2014-04-13 15:00:00,812
2014-04-13 16:00:00,878
2014-04-13 17:00:00,775
2014-04-13 18:00:00,647
2014-04-13 19:00:00,554
2014-04-13 20:00:00,490
2014-04-13 21:00:00,514
2014-04-13 22:00:00,385
2014-04-13 23:00:00,228
2014-04-14 00:00:00,119
2014-04-14 01:00:00,48
2014-04-14 02:00:00,45
2014-04-14 03:00:00,122
2014-04-14 04:00:00,208
2014-04-14 05:00:00,378
2014-04-14 06:00:00,682
2014-04-14 07:00:00,911
2014-04-14 08:00:00,730
2014-04-14 09:00:00,491
2014-04-14 10:00:00,443
2014-04-14 11:00:00,443
2014-04-14 12:00:00,494
2014-04-14 13:00:00,538
2014-04-14 14:00:00,722
2014-04-14 15:00:00,944
2014-04-14 16:00:00,1030
2014-04-14 17:00:00,965
2014-04-14 18:00:00,721
2014-04-14 19:00:00,643
2014-04-14 20:00:00,677
2014-04-14 21:00:00,620
2014-04-14 22:00:00,443
2014-04-14 23:00:00,257
2014-04-15 00:00:00,137
2014-04-15 01:00:00,71
2014-04-15 02:00:00,61
2014-04-15 03:00:00,104
2014-04-15 04:00:00,141
2014-04-15 05:00:00,277
2014-04-15 06:00:00,564
2014-04-15 07:00:00,992
2014-04-15 08:00:00,921
2014-04-15 09:00:00,663
2014-04-15 10:00:00,727
2014-04-15 11:00:00,741
2014-04-15 12:00:00,688
2014-04-15 13:00:00,798
2014-04-15 14:00:00,881
2014-04-15 15:00:00,1012
2014-04-15 16:00:00,1580
2014-04-15 17:00:00,1767
2014-04-15 18:00:00,1702
2014-04-15 19:00:00,1743
2014-04-15 20:00:00,1802
2014-04-15 21:00:00,1629
2014-04-15 22:00:00,1076
2014-04-15 23:00:00,564
2014-04-16 00:00:00,216
2014-04-16 01:00:00,97
2014-04-16 02:00:00,72
2014-04-16 03:00:00,122
2014-04-16 04:00:00,168
2014-04-16 05:00:00,330
2014-04-16 06:00:00,695
2014-04-16 07:00:00,938
2014-04-16 08:00:00,904
2014-04-16 09:00:00,646
2014-04-16 10:00:00,557
2014-04-16 11:00:00,583
2014-04-16 12:00:00,589
2014-04-16 13:00:00,675
2014-04-16 14:00:00,843
2014-04-16 15:00:00,1127
2014-04-16 16:00:00,1418
2014-04-16 17:00:00,1514
2014-04-16 18:00:00,1310
2014-04-16 19:00:00,1187
2014-04-16 20:00:00,1220
2014-04-16 21:00:00,1238
2014-04-16 22:00:00,778
2014-04-16 23:00:00,490
2014-04-17 00:00:00,227
2014-04-17 01:00:00,108
2014-04-17 02:00:00,101
2014-04-17 03:00:00,131
2014-04-17 04:00:00,210
2014-04-17 05:00:00,347
2014-04-17 06:00:00,766
2014-04-17 07:00:00,1052
2014-04-17 08:00:00,898
2014-04-17 09:00:00,656
2014-04-17 10:00:00,611
2014-04-17 11:00:00,665
2014-04-17 12:00:00,706
2014-04-17 13:00:00,849
2014-04-17 14:00:00,983
2014-04-17 15:00:00,1179
2014-04-17 16:00:00,1478
2014-04-17 17:00:00,1637
2014-04-17 18:00:00,1680
2014-04-17 19:00:00,1541
2014-04-17 20:00:00,1514
2014-04-17 21:00:00,1529
2014-04-17 22:00:00,1331
2014-04-17 23:00:00,774
2014-04-18 00:00:00,438
2014-04-18 01:00:00,222
2014-04-18 02:00:00,148
2014-04-18 03:00:00,208
2014-04-18 04:00:00,228
2014-04-18 05:00:00,292
2014-04-18 06:00:00,401
2014-04-18 07:00:00,646
2014-04-18 08:00:00,720
2014-04-18 09:00:00,640
2014-04-18 10:00:00,558
2014-04-18 11:00:00,634
2014-04-18 12:00:00,665
2014-04-18 13:00:00,770
2014-04-18 14:00:00,877
2014-04-18 15:00:00,1139
2014-04-18 16:00:00,1276
2014-04-18 17:00:00,1165
2014-04-18 18:00:00,1344
2014-04-18 19:00:00,1147
2014-04-18 20:00:00,1055
2014-04-18 21:00:00,1149
2014-04-18 22:00:00,1326
2014-04-18 23:00:00,1026
2014-04-19 00:00:00,635
2014-04-19 01:00:00,443
2014-04-19 02:00:00,301
2014-04-19 03:00:00,223
2014-04-19 04:00:00,151
2014-04-19 05:00:00,154
2014-04-19 06:00:00,176
2014-04-19 07:00:00,221
2014-04-19 08:00:00,290
2014-04-19 09:00:00,386
2014-04-19 10:00:00,464
2014-04-19 11:00:00,542
2014-04-19 12:00:00,603
2014-04-19 13:00:00,616
2014-04-19 14:00:00,677
2014-04-19 15:00:00,912
2014-04-19 16:00:00,1014
2014-04-19 17:00:00,979
2014-04-19 18:00:00,1036
2014-04-19 19:00:00,1004
2014-04-19 20:00:00,828
2014-04-19 21:00:00,992
2014-04-19 22:00:00,1105
2014-04-19 23:00:00,850
2014-04-20 00:00:00,544
2014-04-20 01:00:00,433
2014-04-20 02:00:00,275
2014-04-20 03:00:00,209
2014-04-20 04:00:00,149
2014-04-20 05:00:00,118
2014-04-20 06:00:00,126
2014-04-20 07:00:00,183
2014-04-20 08:00:00,291
2014-04-20 09:00:00,431
2014-04-20 10:00:00,509
2014-04-20 11:00:00,579
2014-04-20 12:00:00,619
2014-04-20 13:00:00,642
2014-04-20 14:00:00,604
2014-04-20 15:00:00,727
2014-04-20 16:00:00,735
2014-04-20 17:00:00,618
2014-04-20 18:00:00,664
2014-04-20 19:00:00,696
2014-04-20 20:00:00,631
2014-04-20 21:00:00,596
2014-04-20 22:00:00,404
2014-04-20 23:00:00,234
2014-04-21 00:00:00,113
2014-04-21 01:00:00,66
2014-04-21 02:00:00,58
2014-04-21 03:00:00,131
2014-04-21 04:00:00,267
2014-04-21 05:00:00,398
2014-04-21 06:00:00,674
2014-04-21 07:00:00,915
2014-04-21 08:00:00,711
2014-04-21 09:00:00,522
2014-04-21 10:00:00,440
2014-04-21 11:00:00,461
2014-04-21 12:00:00,443
2014-04-21 13:00:00,543
2014-04-21 14:00:00,718
2014-04-21 15:00:00,836
2014-04-21 16:00:00,1013
2014-04-21 17:00:00,1063
2014-04-21 18:00:00,871
2014-04-21 19:00:00,836
2014-04-21 20:00:00,734
2014-04-21 21:00:00,615
2014-04-21 22:00:00,443
2014-04-21 23:00:00,291
2014-04-22 00:00:00,150
2014-04-22 01:00:00,62
2014-04-22 02:00:00,61
2014-04-22 03:00:00,88
2014-04-22 04:00:00,207
2014-04-22 05:00:00,327
2014-04-22 06:00:00,719
2014-04-22 07:00:00,945
2014-04-22 08:00:00,802
2014-04-22 09:00:00,506
2014-04-22 10:00:00,550
2014-04-22 11:00:00,522
2014-04-22 12:00:00,505
2014-04-22 13:00:00,613
2014-04-22 14:00:00,834
2014-04-22 15:00:00,1374
2014-04-22 16:00:00,1629
2014-04-22 17:00:00,1612
2014-04-22 18:00:00,1342
2014-04-22 19:00:00,1115
2014-04-22 20:00:00,1118
2014-04-22 21:00:00,967
2014-04-22 22:00:00,614
2014-04-22 23:00:00,313
2014-04-23 00:00:00,149
2014-04-23 01:00:00,92
2014-04-23 02:00:00,64
2014-04-23 03:00:00,90
2014-04-23 04:00:00,212
2014-04-23 05:00:00,383
2014-04-23 06:00:00,795
2014-04-23 07:00:00,1088
2014-04-23 08:00:00,946
2014-04-23 09:00:00,630
2014-04-23 10:00:00,694
2014-04-23 11:00:00,659
2014-04-23 12:00:00,684
2014-04-23 13:00:00,782
2014-04-23 14:00:00,991
2014-04-23 15:00:00,1280
2014-04-23 16:00:00,1550
2014-04-23 17:00:00,1744
2014-04-23 18:00:00,1516
2014-04-23 19:00:00,1535
2014-04-23 20:00:00,1659
2014-04-23 21:00:00,1393
2014-04-23 22:00:00,934
2014-04-23 23:00:00,476
2014-04-24 00:00:00,195
2014-04-24 01:00:00,139
2014-04-24 02:00:00,103
2014-04-24 03:00:00,152
2014-04-24 04:00:00,235
2014-04-24 05:00:00,393
2014-04-24 06:00:00,830
2014-04-24 07:00:00,1114
2014-04-24 08:00:00,1020
2014-04-24 09:00:00,753
2014-04-24 10:00:00,640
2014-04-24 11:00:00,675
2014-04-24 12:00:00,709
2014-04-24 13:00:00,864
2014-04-24 14:00:00,1110
2014-04-24 15:00:00,1423
2014-04-24 16:00:00,1680
2014-04-24 17:00:00,1917
2014-04-24 18:00:00,1794
2014-04-24 19:00:00,1702
2014-04-24 20:00:00,1779
2014-04-24 21:00:00,1865
2014-04-24 22:00:00,1490
2014-04-24 23:00:00,770
2014-04-25 00:00:00,350
2014-04-25 01:00:00,193
2014-04-25 02:00:00,139
2014-04-25 03:00:00,177
2014-04-25 04:00:00,238
2014-04-25 05:00:00,372
2014-04-25 06:00:00,796
2014-04-25 07:00:00,1054
2014-04-25 08:00:00,937
2014-04-25 09:00:00,717
2014-04-25 10:00:00,651
2014-04-25 11:00:00,699
2014-04-25 12:00:00,784
2014-04-25 13:00:00,891
2014-04-25 14:00:00,1127
2014-04-25 15:00:00,1445
2014-04-25 16:00:00,1686
2014-04-25 17:00:00,1754
2014-04-25 18:00:00,1947
2014-04-25 19:00:00,1610
2014-04-25 20:00:00,1466
2014-04-25 21:00:00,2007
2014-04-25 22:00:00,2141
2014-04-25 23:00:00,1914
2014-04-26 00:00:00,1003
2014-04-26 01:00:00,1162
2014-04-26 02:00:00,789
2014-04-26 03:00:00,431
2014-04-26 04:00:00,243
2014-04-26 05:00:00,203
2014-04-26 06:00:00,262
2014-04-26 07:00:00,355
2014-04-26 08:00:00,398
2014-04-26 09:00:00,519
2014-04-26 10:00:00,578
2014-04-26 11:00:00,687
2014-04-26 12:00:00,689
2014-04-26 13:00:00,794
2014-04-26 14:00:00,946
2014-04-26 15:00:00,1384
2014-04-26 16:00:00,1791
2014-04-26 17:00:00,1904
2014-04-26 18:00:00,1937
2014-04-26 19:00:00,1814
2014-04-26 20:00:00,1553
2014-04-26 21:00:00,1865
2014-04-26 22:00:00,1910
2014-04-26 23:00:00,1708
2014-04-27 00:00:00,1383
2014-04-27 01:00:00,893
2014-04-27 02:00:00,477
2014-04-27 03:00:00,292
2014-04-27 04:00:00,180
2014-04-27 05:00:00,168
2014-04-27 06:00:00,190
2014-04-27 07:00:00,247
2014-04-27 08:00:00,335
2014-04-27 09:00:00,459
2014-04-27 10:00:00,568
2014-04-27 11:00:00,637
2014-04-27 12:00:00,685
2014-04-27 13:00:00,792
2014-04-27 14:00:00,892
2014-04-27 15:00:00,1014
2014-04-27 16:00:00,1070
2014-04-27 17:00:00,962
2014-04-27 18:00:00,717
2014-04-27 19:00:00,688
2014-04-27 20:00:00,639
2014-04-27 21:00:00,629
2014-04-27 22:00:00,460
2014-04-27 23:00:00,300
2014-04-28 00:00:00,184
2014-04-28 01:00:00,84
2014-04-28 02:00:00,78
2014-04-28 03:00:00,164
2014-04-28 04:00:00,275
2014-04-28 05:00:00,455
2014-04-28 06:00:00,776
2014-04-28 07:00:00,1005
2014-04-28 08:00:00,861
2014-04-28 09:00:00,613
2014-04-28 10:00:00,561
2014-04-28 11:00:00,540
2014-04-28 12:00:00,545
2014-04-28 13:00:00,635
2014-04-28 14:00:00,816
2014-04-28 15:00:00,977
2014-04-28 16:00:00,1163
2014-04-28 17:00:00,1355
2014-04-28 18:00:00,996
2014-04-28 19:00:00,872
2014-04-28 20:00:00,986
2014-04-28 21:00:00,785
2014-04-28 22:00:00,444
2014-04-28 23:00:00,305
2014-04-29 00:00:00,153
2014-04-29 01:00:00,96
2014-04-29 02:00:00,66
2014-04-29 03:00:00,112
2014-04-29 04:00:00,189
2014-04-29 05:00:00,370
2014-04-29 06:00:00,872
2014-04-29 07:00:00,1207
2014-04-29 08:00:00,1022
2014-04-29 09:00:00,650
2014-04-29 10:00:00,639
2014-04-29 11:00:00,591
2014-04-29 12:00:00,639
2014-04-29 13:00:00,970
2014-04-29 14:00:00,1322
2014-04-29 15:00:00,1693
2014-04-29 16:00:00,1954
2014-04-29 17:00:00,2270
2014-04-29 18:00:00,1861
2014-04-29 19:00:00,1654
2014-04-29 20:00:00,1666
2014-04-29 21:00:00,1575
2014-04-29 22:00:00,808
2014-04-29 23:00:00,456
2014-04-30 00:00:00,219
2014-04-30 01:00:00,130
2014-04-30 02:00:00,100
2014-04-30 03:00:00,154
2014-04-30 04:00:00,233
2014-04-30 05:00:00,580
2014-04-30 06:00:00,1134
2014-04-30 07:00:00,1472
2014-04-30 08:00:00,1607
2014-04-30 09:00:00,1349
2014-04-30 10:00:00,1402
2014-04-30 11:00:00,1389
2014-04-30 12:00:00,1493
2014-04-30 13:00:00,1620
2014-04-30 14:00:00,1887
2014-04-30 15:00:00,2406
2014-04-30 16:00:00,2656
2014-04-30 17:00:00,2801
2014-04-30 18:00:00,3038
2014-04-30 19:00:00,2834
2014-04-30 20:00:00,2766
2014-04-30 21:00:00,2308
2014-04-30 22:00:00,1778
2014-04-30 23:00:00,895
2014-05-01 00:00:00,348
2014-05-01 01:00:00,179
2014-05-01 02:00:00,101
2014-05-01 03:00:00,172
2014-05-01 04:00:00,241
2014-05-01 05:00:00,438
2014-05-01 06:00:00,822
2014-05-01 07:00:00,1274
2014-05-01 08:00:00,1237
2014-05-01 09:00:00,853
2014-05-01 10:00:00,771
2014-05-01 11:00:00,662
2014-05-01 12:00:00,716
2014-05-01 13:00:00,820
2014-05-01 14:00:00,1060
2014-05-01 15:00:00,1348
2014-05-01 16:00:00,1584
2014-05-01 17:00:00,1845
2014-05-01 18:00:00,1710
2014-05-01 19:00:00,1584
2014-05-01 20:00:00,1546
2014-05-01 21:00:00,1880
2014-05-01 22:00:00,1403
2014-05-01 23:00:00,781
2014-05-02 00:00:00,357
2014-05-02 01:00:00,199
2014-05-02 02:00:00,139
2014-05-02 03:00:00,183
2014-05-02 04:00:00,215
2014-05-02 05:00:00,359
2014-05-02 06:00:00,806
2014-05-02 07:00:00,990
2014-05-02 08:00:00,912
2014-05-02 09:00:00,657
2014-05-02 10:00:00,727
2014-05-02 11:00:00,756
2014-05-02 12:00:00,790
2014-05-02 13:00:00,918
2014-05-02 14:00:00,1169
2014-05-02 15:00:00,1469
2014-05-02 16:00:00,1711
2014-05-02 17:00:00,1877
2014-05-02 18:00:00,2141
2014-05-02 19:00:00,1633
2014-05-02 20:00:00,1451
2014-05-02 21:00:00,1617
2014-05-02 22:00:00,1676
2014-05-02 23:00:00,1483
2014-05-03 00:00:00,848
2014-05-03 01:00:00,529
2014-05-03 02:00:00,329
2014-05-03 03:00:00,238
2014-05-03 04:00:00,213
2014-05-03 05:00:00,198
2014-05-03 06:00:00,232
2014-05-03 07:00:00,307
2014-05-03 08:00:00,407
2014-05-03 09:00:00,506
2014-05-03 10:00:00,580
2014-05-03 11:00:00,672
2014-05-03 12:00:00,708
2014-05-03 13:00:00,826
2014-05-03 14:00:00,968
2014-05-03 15:00:00,1456
2014-05-03 16:00:00,1715
2014-05-03 17:00:00,1483
2014-05-03 18:00:00,2249
2014-05-03 19:00:00,1581
2014-05-03 20:00:00,1410
2014-05-03 21:00:00,1751
2014-05-03 22:00:00,1637
2014-05-03 23:00:00,1391
2014-05-04 00:00:00,1152
2014-05-04 01:00:00,641
2014-05-04 02:00:00,418
2014-05-04 03:00:00,315
2014-05-04 04:00:00,245
2014-05-04 05:00:00,178
2014-05-04 06:00:00,163
2014-05-04 07:00:00,209
2014-05-04 08:00:00,239
2014-05-04 09:00:00,330
2014-05-04 10:00:00,412
2014-05-04 11:00:00,537
2014-05-04 12:00:00,621
2014-05-04 13:00:00,730
2014-05-04 14:00:00,851
2014-05-04 15:00:00,1029
2014-05-04 16:00:00,1064
2014-05-04 17:00:00,961
2014-05-04 18:00:00,870
2014-05-04 19:00:00,702
2014-05-04 20:00:00,707
2014-05-04 21:00:00,705
2014-05-04 22:00:00,543
2014-05-04 23:00:00,296
2014-05-05 00:00:00,139
2014-05-05 01:00:00,72
2014-05-05 02:00:00,52
2014-05-05 03:00:00,175
2014-05-05 04:00:00,264
2014-05-05 05:00:00,477
2014-05-05 06:00:00,832
2014-05-05 07:00:00,1014
2014-05-05 08:00:00,959
2014-05-05 09:00:00,633
2014-05-05 10:00:00,599
2014-05-05 11:00:00,590
2014-05-05 12:00:00,623
2014-05-05 13:00:00,722
2014-05-05 14:00:00,981
2014-05-05 15:00:00,1210
2014-05-05 16:00:00,1430
2014-05-05 17:00:00,1597
2014-05-05 18:00:00,1222
2014-05-05 19:00:00,1067
2014-05-05 20:00:00,1076
2014-05-05 21:00:00,1018
2014-05-05 22:00:00,706
2014-05-05 23:00:00,401
2014-05-06 00:00:00,203
2014-05-06 01:00:00,130
2014-05-06 02:00:00,97
2014-05-06 03:00:00,112
2014-05-06 04:00:00,205
2014-05-06 05:00:00,406
2014-05-06 06:00:00,839
2014-05-06 07:00:00,1065
2014-05-06 08:00:00,958
2014-05-06 09:00:00,640
2014-05-06 10:00:00,645
2014-05-06 11:00:00,603
2014-05-06 12:00:00,702
2014-05-06 13:00:00,757
2014-05-06 14:00:00,1016
2014-05-06 15:00:00,1347
2014-05-06 16:00:00,1605
2014-05-06 17:00:00,1746
2014-05-06 18:00:00,1307
2014-05-06 19:00:00,1188
2014-05-06 20:00:00,1291
2014-05-06 21:00:00,1224
2014-05-06 22:00:00,756
2014-05-06 23:00:00,458
2014-05-07 00:00:00,201
2014-05-07 01:00:00,109
2014-05-07 02:00:00,71
2014-05-07 03:00:00,137
2014-05-07 04:00:00,205
2014-05-07 05:00:00,341
2014-05-07 06:00:00,888
2014-05-07 07:00:00,1151
2014-05-07 08:00:00,971
2014-05-07 09:00:00,695
2014-05-07 10:00:00,733
2014-05-07 11:00:00,689
2014-05-07 12:00:00,726
2014-05-07 13:00:00,971
2014-05-07 14:00:00,1186
2014-05-07 15:00:00,1494
2014-05-07 16:00:00,1843
2014-05-07 17:00:00,1878
2014-05-07 18:00:00,1683
2014-05-07 19:00:00,1413
2014-05-07 20:00:00,1482
2014-05-07 21:00:00,1474
2014-05-07 22:00:00,1010
2014-05-07 23:00:00,540
2014-05-08 00:00:00,275
2014-05-08 01:00:00,174
2014-05-08 02:00:00,128
2014-05-08 03:00:00,162
2014-05-08 04:00:00,286
2014-05-08 05:00:00,597
2014-05-08 06:00:00,1285
2014-05-08 07:00:00,1627
2014-05-08 08:00:00,1672
2014-05-08 09:00:00,1291
2014-05-08 10:00:00,1018
2014-05-08 11:00:00,951
2014-05-08 12:00:00,902
2014-05-08 13:00:00,1172
2014-05-08 14:00:00,1316
2014-05-08 15:00:00,1675
2014-05-08 16:00:00,1894
2014-05-08 17:00:00,2138
2014-05-08 18:00:00,1862
2014-05-08 19:00:00,1707
2014-05-08 20:00:00,1650
2014-05-08 21:00:00,1701
2014-05-08 22:00:00,1328
2014-05-08 23:00:00,702
2014-05-09 00:00:00,396
